Product,Value,Location,Time
Chicken,33,Sydney,Afternoon
Orange,84,Sydney,Morning
Banana,91,Brisbane,Afternoon
Chicken,64,Brisbane,Morning
Chicken,100,Perth,Morning
Cookie,26,Melbourne,Morning
Cookie,52,Melbourne,Afternoon
Chicken,55,Canberra,Morning
Chicken,31,Canberra,Afternoon
Fish,52,Brisbane,Afternoon
Tomato,32,Sydney,Afternoon
Banana,91,Canberra,Afternoon
Pie,30,Perth,Afternoon
Tomato,52,Canberra,Afternoon
Shampoo,92,Canberra,Afternoon
Tomato,54,Melbourne,Afternoon
Pie,50,Sydney,Morning
Shampoo,67,Brisbane,Afternoon
Orange,55,Brisbane,Afternoon
Soap,46,Melbourne,Afternoon
Fish,79,Canberra,Morning
Pie,23,Brisbane,Afternoon
Banana,23,Sydney,Morning
Tomato,21,Canberra,Morning
Orange,41,Brisbane,Morning
Soap,63,Brisbane,Morning
Orange,6,Melbourne,Afternoon
Tomato,35,Brisbane,Morning
Cookie,83,Brisbane,Afternoon
Fish,86,Melbourne,Morning
Banana,20,Canberra,Afternoon
Tomato,6,Canberra,Morning
Tomato,84,Melbourne,Morning
Tomato,45,Sydney,Afternoon
Banana,84,Canberra,Afternoon
Cookie,73,Melbourne,Morning
Soap,71,Melbourne,Afternoon
Orange,66,Perth,Afternoon
Chicken,68,Canberra,Morning
Orange,10,Melbourne,Morning
Cookie,27,Sydney,Afternoon
Shampoo,48,Brisbane,Afternoon
Shampoo,100,Canberra,Afternoon
Orange,99,Canberra,Afternoon
Cookie,80,Brisbane,Afternoon
Banana,58,Brisbane,Morning
Fish,78,Sydney,Morning
Cookie,78,Sydney,Morning
Chicken,98,Sydney,Morning
Cookie,43,Sydney,Morning
Orange,39,Perth,Morning
Orange,56,Canberra,Afternoon
Fish,75,Canberra,Morning
Tomato,95,Melbourne,Morning
Pie,54,Sydney,Morning
Soap,18,Melbourne,Afternoon
Chicken,40,Sydney,Afternoon
Chicken,66,Melbourne,Morning
Orange,80,Perth,Afternoon
Orange,19,Brisbane,Morning
Soap,42,Melbourne,Morning
Orange,8,Sydney,Afternoon
Tomato,35,Canberra,Afternoon
Chicken,85,Brisbane,Afternoon
Shampoo,35,Perth,Morning
Chicken,30,Melbourne,Morning
Fish,17,Brisbane,Afternoon
Soap,53,Brisbane,Afternoon
Cookie,32,Canberra,Morning
Tomato,80,Sydney,Afternoon
Banana,64,Brisbane,Morning
Carrot,57,Melbourne,Afternoon
Fish,81,Melbourne,Morning
Orange,83,Canberra,Afternoon
Chicken,87,Sydney,Afternoon
Orange,15,Perth,Morning
Chicken,9,Melbourne,Morning
Fish,79,Canberra,Morning
Soap,77,Brisbane,Morning
Pie,68,Brisbane,Afternoon
Soap,24,Perth,Morning
Banana,30,Sydney,Morning
Cookie,41,Canberra,Afternoon
Orange,90,Sydney,Afternoon
Carrot,31,Sydney,Morning
Chicken,82,Canberra,Morning
Tomato,87,Brisbane,Morning
Banana,18,Melbourne,Afternoon
Tomato,87,Sydney,Afternoon
Soap,73,Canberra,Afternoon
Shampoo,99,Brisbane,Afternoon
Tomato,81,Melbourne,Afternoon
Pie,55,Canberra,Morning
Chicken,46,Brisbane,Morning
Shampoo,88,Perth,Morning
Orange,74,Melbourne,Morning
Cookie,75,Sydney,Morning
Soap,30,Canberra,Morning
Fish,67,Melbourne,Morning
Pie,5,Melbourne,Afternoon
Orange,34,Brisbane,Morning
Shampoo,28,Sydney,Afternoon
Chicken,31,Brisbane,Morning
Fish,21,Canberra,Afternoon
Banana,83,Brisbane,Morning
Chicken,13,Brisbane,Afternoon
Shampoo,92,Sydney,Morning
Fish,46,Canberra,Morning
Banana,70,Sydney,Afternoon
Soap,73,Sydney,Afternoon
Soap,62,Melbourne,Afternoon
Tomato,87,Melbourne,Morning
Soap,65,Perth,Morning
Fish,85,Melbourne,Morning
Pie,20,Sydney,Afternoon
Chicken,11,Sydney,Afternoon
Pie,55,Brisbane,Afternoon
Cookie,60,Perth,Afternoon
Chicken,84,Canberra,Afternoon
Tomato,23,Melbourne,Morning
Banana,52,Perth,Morning
Cookie,47,Brisbane,Afternoon
Shampoo,92,Brisbane,Afternoon
Shampoo,38,Perth,Morning
Fish,39,Canberra,Afternoon
Carrot,50,Sydney,Morning
Tomato,48,Melbourne,Afternoon
Fish,13,Sydney,Afternoon
Soap,85,Perth,Morning
Banana,39,Perth,Morning
Carrot,68,Brisbane,Afternoon
Pie,58,Melbourne,Afternoon
Soap,77,Melbourne,Morning
Carrot,34,Perth,Afternoon
Orange,45,Melbourne,Morning
Chicken,71,Sydney,Afternoon
Pie,73,Canberra,Afternoon
Orange,17,Melbourne,Afternoon
Orange,73,Canberra,Morning
Cookie,69,Perth,Morning
Pie,6,Melbourne,Morning
Cookie,95,Canberra,Morning
Cookie,40,Sydney,Afternoon
Chicken,45,Canberra,Morning
Fish,88,Brisbane,Afternoon
Tomato,74,Melbourne,Afternoon
Orange,80,Sydney,Morning
Cookie,100,Sydney,Afternoon
Cookie,12,Melbourne,Morning
Orange,7,Sydney,Afternoon
Chicken,72,Perth,Afternoon
Fish,67,Melbourne,Afternoon
Carrot,20,Perth,Morning
Cookie,46,Melbourne,Afternoon
Tomato,38,Canberra,Afternoon
Fish,72,Melbourne,Afternoon
Banana,46,Sydney,Afternoon
Cookie,8,Perth,Afternoon
Carrot,88,Canberra,Afternoon
Shampoo,75,Sydney,Afternoon
Carrot,62,Sydney,Morning
Pie,39,Sydney,Afternoon
Tomato,75,Brisbane,Morning
Cookie,74,Brisbane,Afternoon
Soap,76,Brisbane,Afternoon
Banana,20,Brisbane,Afternoon
Pie,53,Brisbane,Afternoon
Orange,89,Perth,Morning
Carrot,42,Sydney,Afternoon
Banana,9,Perth,Afternoon
Fish,15,Melbourne,Afternoon
Tomato,19,Canberra,Afternoon
Shampoo,40,Sydney,Morning
Orange,19,Sydney,Morning
Cookie,89,Brisbane,Afternoon
Carrot,45,Melbourne,Afternoon
Shampoo,44,Canberra,Morning
Cookie,45,Melbourne,Afternoon
Banana,70,Brisbane,Afternoon
Tomato,53,Perth,Morning
Banana,71,Brisbane,Afternoon
Banana,28,Brisbane,Afternoon
Banana,99,Melbourne,Afternoon
Carrot,12,Brisbane,Afternoon
Cookie,100,Brisbane,Morning
Pie,99,Canberra,Morning
Tomato,90,Melbourne,Morning
Banana,58,Brisbane,Afternoon
Cookie,71,Perth,Morning
Orange,51,Brisbane,Afternoon
Pie,15,Brisbane,Morning
Orange,17,Melbourne,Morning
Cookie,41,Canberra,Afternoon
Chicken,49,Sydney,Morning
Cookie,23,Brisbane,Afternoon
Cookie,74,Brisbane,Morning
Chicken,98,Sydney,Morning
Tomato,73,Perth,Afternoon
Fish,46,Canberra,Morning
Fish,11,Perth,Morning
Shampoo,63,Canberra,Morning
Cookie,90,Canberra,Afternoon
Tomato,6,Canberra,Afternoon
Orange,35,Melbourne,Morning
Fish,45,Sydney,Afternoon
Cookie,17,Melbourne,Morning
Banana,19,Sydney,Morning
Tomato,47,Canberra,Afternoon
Banana,58,Melbourne,Afternoon
Carrot,54,Melbourne,Morning
Cookie,42,Melbourne,Morning
Banana,21,Perth,Morning
Tomato,21,Sydney,Morning
Orange,92,Canberra,Afternoon
Orange,84,Brisbane,Afternoon
Soap,63,Melbourne,Afternoon
Chicken,19,Perth,Morning
Carrot,69,Brisbane,Morning
Orange,98,Sydney,Morning
Carrot,31,Melbourne,Morning
Banana,100,Perth,Afternoon
Soap,79,Brisbane,Morning
Pie,87,Sydney,Morning
Pie,51,Perth,Afternoon
Fish,36,Brisbane,Afternoon
Pie,29,Sydney,Afternoon
Shampoo,84,Melbourne,Morning
Fish,86,Perth,Morning
Soap,30,Canberra,Afternoon
Orange,50,Perth,Afternoon
Shampoo,53,Brisbane,Afternoon
Orange,71,Sydney,Afternoon
Chicken,71,Perth,Morning
Tomato,46,Sydney,Afternoon
Cookie,73,Sydney,Morning
Banana,57,Sydney,Afternoon
Pie,31,Perth,Afternoon
Pie,60,Brisbane,Afternoon
Fish,88,Perth,Morning
Tomato,87,Canberra,Afternoon
Cookie,42,Brisbane,Morning
Orange,67,Canberra,Morning
Orange,85,Canberra,Afternoon
Carrot,31,Brisbane,Afternoon
Banana,69,Canberra,Morning
Shampoo,21,Canberra,Afternoon
Soap,94,Sydney,Afternoon
Chicken,73,Perth,Morning
Orange,100,Sydney,Afternoon
Banana,60,Perth,Afternoon
Orange,99,Sydney,Morning
Shampoo,65,Sydney,Morning
Soap,56,Perth,Afternoon
Banana,75,Melbourne,Morning
Banana,67,Brisbane,Afternoon
Soap,42,Canberra,Afternoon
Soap,7,Sydney,Morning
Fish,73,Brisbane,Afternoon
Shampoo,98,Melbourne,Afternoon
Chicken,37,Sydney,Morning
Pie,6,Brisbane,Afternoon
Chicken,83,Melbourne,Afternoon
Carrot,38,Sydney,Morning
Fish,77,Sydney,Afternoon
Tomato,98,Perth,Morning
Soap,27,Canberra,Morning
Chicken,97,Melbourne,Afternoon
Cookie,94,Perth,Morning
Orange,12,Sydney,Afternoon
Soap,10,Perth,Morning
Carrot,25,Melbourne,Afternoon
Fish,33,Sydney,Morning
Orange,44,Canberra,Afternoon
Tomato,71,Melbourne,Afternoon
Chicken,48,Perth,Afternoon
Pie,52,Melbourne,Afternoon
Carrot,41,Perth,Afternoon
Pie,23,Melbourne,Morning
Orange,6,Sydney,Morning
Pie,69,Perth,Morning
Shampoo,49,Sydney,Afternoon
Tomato,13,Sydney,Afternoon
Tomato,79,Melbourne,Afternoon
Banana,68,Perth,Morning
Fish,13,Canberra,Afternoon
Carrot,74,Sydney,Afternoon
Banana,71,Melbourne,Afternoon
Fish,12,Sydney,Afternoon
Orange,13,Brisbane,Morning
Chicken,63,Perth,Afternoon
Orange,64,Sydney,Afternoon
Orange,95,Sydney,Afternoon
Banana,86,Sydney,Afternoon
Chicken,49,Melbourne,Afternoon
Tomato,81,Perth,Morning
Shampoo,8,Canberra,Morning
Shampoo,88,Brisbane,Morning
Soap,24,Perth,Morning
Carrot,28,Melbourne,Afternoon
Fish,22,Sydney,Afternoon
Cookie,27,Canberra,Afternoon
Banana,24,Canberra,Morning
Cookie,81,Melbourne,Morning
Cookie,36,Brisbane,Morning
Chicken,21,Melbourne,Morning
Banana,11,Canberra,Morning
Fish,93,Perth,Afternoon
Carrot,72,Sydney,Morning
Soap,55,Brisbane,Afternoon
Soap,8,Perth,Morning
Banana,92,Sydney,Morning
Soap,38,Brisbane,Afternoon
Cookie,76,Sydney,Afternoon
Cookie,61,Canberra,Afternoon
Banana,84,Canberra,Morning
Banana,100,Sydney,Afternoon
Soap,29,Melbourne,Afternoon
Tomato,42,Canberra,Afternoon
Shampoo,90,Melbourne,Morning
Chicken,11,Sydney,Morning
Pie,18,Melbourne,Afternoon
Carrot,52,Melbourne,Morning
Orange,13,Canberra,Morning
Banana,42,Brisbane,Morning
Cookie,72,Perth,Morning
Shampoo,67,Perth,Morning
Orange,68,Perth,Afternoon
Soap,46,Sydney,Morning
Orange,25,Sydney,Afternoon
Orange,79,Sydney,Afternoon
Soap,58,Brisbane,Morning
Cookie,61,Sydney,Afternoon
Carrot,83,Brisbane,Morning
Shampoo,40,Sydney,Morning
Carrot,48,Canberra,Afternoon
Orange,34,Melbourne,Afternoon
Shampoo,60,Brisbane,Afternoon
Chicken,11,Melbourne,Afternoon
Carrot,68,Melbourne,Morning
Chicken,94,Perth,Morning
Fish,10,Melbourne,Afternoon
Shampoo,68,Sydney,Afternoon
Pie,36,Perth,Afternoon
Shampoo,14,Melbourne,Afternoon
Soap,14,Sydney,Afternoon
Soap,79,Sydney,Morning
Cookie,33,Melbourne,Morning
Tomato,13,Sydney,Morning
Soap,96,Sydney,Morning
Orange,12,Canberra,Afternoon
Carrot,38,Canberra,Afternoon
Cookie,27,Melbourne,Morning
Pie,53,Brisbane,Afternoon
Banana,69,Canberra,Afternoon
Fish,73,Sydney,Morning
Pie,99,Melbourne,Morning
Shampoo,69,Perth,Afternoon
Carrot,36,Melbourne,Afternoon
Orange,55,Brisbane,Morning
Orange,91,Sydney,Afternoon
Banana,31,Melbourne,Morning
Tomato,90,Melbourne,Afternoon
Orange,37,Melbourne,Morning
Orange,18,Perth,Morning
Pie,21,Melbourne,Morning
Shampoo,58,Brisbane,Afternoon
Orange,67,Brisbane,Afternoon
Pie,25,Brisbane,Afternoon
Orange,19,Melbourne,Afternoon
Fish,81,Melbourne,Morning
Fish,66,Canberra,Morning
Banana,80,Perth,Morning
Pie,53,Brisbane,Afternoon
Pie,6,Canberra,Afternoon
Chicken,82,Melbourne,Morning
Orange,43,Perth,Afternoon
Banana,55,Canberra,Morning
Cookie,80,Brisbane,Morning
Banana,28,Brisbane,Afternoon
Orange,36,Sydney,Afternoon
Pie,68,Sydney,Afternoon
Tomato,36,Sydney,Morning
Banana,77,Canberra,Morning
Orange,99,Brisbane,Morning
Orange,88,Brisbane,Morning
Carrot,83,Melbourne,Morning
Cookie,98,Canberra,Morning
Soap,46,Perth,Afternoon
Fish,66,Perth,Morning
Banana,57,Perth,Morning
Shampoo,29,Brisbane,Morning
Fish,16,Canberra,Morning
Chicken,22,Brisbane,Afternoon
Pie,17,Perth,Morning
Chicken,19,Brisbane,Afternoon
Cookie,16,Canberra,Afternoon
Fish,25,Melbourne,Afternoon
Tomato,93,Canberra,Morning
Banana,81,Sydney,Afternoon
Pie,17,Sydney,Morning
Chicken,90,Perth,Morning
Soap,42,Perth,Morning
Chicken,90,Perth,Afternoon
Carrot,23,Sydney,Morning
Tomato,89,Melbourne,Morning
Shampoo,40,Canberra,Morning
Shampoo,30,Sydney,Afternoon
Soap,49,Brisbane,Afternoon
Chicken,91,Sydney,Morning
Chicken,5,Canberra,Afternoon
Orange,13,Perth,Morning
Pie,69,Brisbane,Afternoon
Chicken,33,Canberra,Morning
Chicken,73,Perth,Afternoon
Soap,8,Brisbane,Afternoon
Orange,87,Brisbane,Morning
Soap,71,Brisbane,Afternoon
Fish,19,Perth,Morning
Pie,45,Perth,Afternoon
Chicken,53,Sydney,Morning
Soap,57,Canberra,Morning
Chicken,15,Melbourne,Afternoon
Banana,99,Brisbane,Afternoon
Chicken,79,Sydney,Afternoon
Cookie,43,Sydney,Afternoon
Chicken,47,Perth,Afternoon
Banana,64,Canberra,Morning
Cookie,18,Canberra,Morning
Fish,91,Melbourne,Afternoon
Banana,22,Sydney,Afternoon
Pie,26,Melbourne,Morning
Soap,97,Melbourne,Morning
Pie,72,Sydney,Afternoon
Tomato,88,Melbourne,Morning
Shampoo,31,Canberra,Afternoon
Fish,86,Brisbane,Afternoon
Shampoo,24,Melbourne,Afternoon
Orange,44,Sydney,Afternoon
Shampoo,13,Canberra,Afternoon
Pie,79,Melbourne,Morning
Carrot,13,Sydney,Afternoon
Carrot,48,Melbourne,Afternoon
Chicken,52,Brisbane,Morning
Banana,65,Melbourne,Morning
Shampoo,39,Sydney,Afternoon
Soap,39,Melbourne,Morning
Orange,49,Perth,Morning
Chicken,50,Brisbane,Afternoon
Tomato,53,Sydney,Afternoon
Cookie,85,Canberra,Afternoon
Pie,89,Sydney,Afternoon
Banana,83,Melbourne,Morning
Tomato,41,Sydney,Morning
Tomato,84,Canberra,Morning
Tomato,63,Canberra,Afternoon
Cookie,29,Perth,Afternoon
Soap,40,Canberra,Morning
Banana,6,Melbourne,Afternoon
Soap,57,Canberra,Morning
Orange,25,Sydney,Afternoon
Tomato,91,Canberra,Morning
Banana,12,Sydney,Afternoon
Carrot,77,Brisbane,Morning
Tomato,91,Canberra,Morning
Tomato,15,Sydney,Morning
Carrot,32,Canberra,Afternoon
Pie,51,Brisbane,Afternoon
Tomato,40,Brisbane,Afternoon
Soap,32,Canberra,Morning
Banana,60,Sydney,Morning
Soap,16,Canberra,Afternoon
Shampoo,8,Brisbane,Morning
Shampoo,40,Brisbane,Afternoon
Fish,94,Canberra,Afternoon
Cookie,67,Perth,Morning
Tomato,94,Canberra,Afternoon
Carrot,81,Melbourne,Morning
Banana,50,Sydney,Afternoon
Pie,63,Brisbane,Afternoon
Soap,7,Sydney,Afternoon
Carrot,66,Perth,Morning
Shampoo,57,Sydney,Morning
Fish,20,Brisbane,Afternoon
Chicken,100,Brisbane,Afternoon
Banana,22,Sydney,Morning
Fish,97,Perth,Morning
Pie,93,Brisbane,Afternoon
Pie,57,Sydney,Morning
Orange,77,Sydney,Morning
Carrot,19,Brisbane,Afternoon
Chicken,91,Canberra,Morning
Banana,61,Sydney,Morning
Banana,42,Melbourne,Morning
Chicken,33,Melbourne,Afternoon
Soap,5,Sydney,Morning
Chicken,95,Sydney,Morning
Pie,67,Canberra,Afternoon
Carrot,65,Brisbane,Afternoon
Cookie,65,Canberra,Afternoon
Chicken,40,Canberra,Afternoon
Banana,76,Brisbane,Afternoon
Soap,8,Brisbane,Afternoon
Carrot,34,Canberra,Morning
Pie,40,Canberra,Morning
Cookie,86,Melbourne,Morning
Chicken,59,Perth,Afternoon
Shampoo,80,Sydney,Morning
Cookie,93,Perth,Morning
Shampoo,49,Sydney,Afternoon
Carrot,62,Canberra,Morning
Pie,82,Brisbane,Afternoon
Shampoo,60,Brisbane,Afternoon
Shampoo,45,Brisbane,Afternoon
Chicken,82,Melbourne,Afternoon
Fish,38,Sydney,Afternoon
Orange,96,Melbourne,Afternoon
Banana,15,Canberra,Afternoon
Tomato,82,Canberra,Afternoon
Tomato,65,Perth,Morning
Carrot,64,Perth,Morning
Soap,28,Canberra,Afternoon
Fish,59,Canberra,Afternoon
Carrot,69,Sydney,Afternoon
Carrot,56,Melbourne,Morning
Orange,92,Brisbane,Morning
Pie,50,Canberra,Afternoon
Orange,67,Brisbane,Afternoon
Fish,18,Brisbane,Afternoon
Pie,65,Sydney,Afternoon
Fish,9,Melbourne,Afternoon
Orange,50,Brisbane,Morning
Cookie,16,Melbourne,Afternoon
Orange,38,Perth,Afternoon
Fish,87,Perth,Morning
Shampoo,39,Sydney,Afternoon
Fish,93,Brisbane,Afternoon
Banana,78,Melbourne,Afternoon
Carrot,57,Sydney,Morning
Orange,57,Melbourne,Morning
Banana,55,Canberra,Morning
Banana,89,Perth,Afternoon
Tomato,11,Melbourne,Morning
Orange,78,Sydney,Afternoon
Pie,58,Sydney,Afternoon
Banana,100,Sydney,Morning
Banana,10,Canberra,Afternoon
Carrot,5,Melbourne,Afternoon
Carrot,76,Brisbane,Afternoon
Soap,49,Brisbane,Afternoon
Fish,94,Canberra,Afternoon
Tomato,80,Melbourne,Morning
Cookie,84,Perth,Afternoon
Carrot,91,Sydney,Afternoon
Pie,80,Melbourne,Morning
Banana,75,Canberra,Afternoon
Pie,10,Melbourne,Afternoon
Carrot,88,Perth,Morning
Orange,18,Brisbane,Morning
Pie,24,Melbourne,Morning
Carrot,51,Sydney,Afternoon
Chicken,82,Perth,Morning
Shampoo,32,Canberra,Morning
Pie,71,Perth,Afternoon
Cookie,24,Sydney,Afternoon
Pie,65,Melbourne,Morning
Shampoo,42,Brisbane,Morning
Soap,71,Canberra,Afternoon
Fish,24,Canberra,Afternoon
Pie,25,Melbourne,Afternoon
Fish,83,Canberra,Afternoon
Orange,7,Perth,Afternoon
Tomato,50,Brisbane,Morning
Cookie,51,Sydney,Morning
Cookie,37,Perth,Morning
Banana,27,Brisbane,Afternoon
Chicken,65,Brisbane,Afternoon
Tomato,69,Perth,Morning
Tomato,30,Brisbane,Morning
Carrot,58,Canberra,Morning
Chicken,44,Melbourne,Morning
Banana,59,Canberra,Afternoon
Shampoo,38,Canberra,Afternoon
Cookie,37,Sydney,Morning
Tomato,24,Canberra,Afternoon
Tomato,51,Canberra,Morning
Orange,83,Melbourne,Morning
Chicken,53,Perth,Morning
Soap,57,Brisbane,Morning
Shampoo,92,Brisbane,Morning
Orange,33,Perth,Afternoon
Fish,73,Sydney,Afternoon
Chicken,80,Canberra,Morning
Shampoo,58,Perth,Morning
Tomato,86,Melbourne,Morning
Banana,86,Brisbane,Afternoon
Cookie,84,Melbourne,Afternoon
Chicken,50,Sydney,Morning
Fish,73,Canberra,Afternoon
Chicken,72,Melbourne,Afternoon
Soap,25,Brisbane,Afternoon
Banana,52,Canberra,Afternoon
Shampoo,46,Perth,Afternoon
Tomato,58,Canberra,Afternoon
Cookie,99,Perth,Afternoon
Banana,24,Brisbane,Morning
Tomato,6,Sydney,Morning
Orange,54,Perth,Morning
Cookie,12,Brisbane,Morning
Orange,53,Canberra,Afternoon
Soap,90,Sydney,Afternoon
Banana,88,Brisbane,Afternoon
Shampoo,100,Sydney,Morning
Fish,14,Sydney,Afternoon
Fish,6,Canberra,Afternoon
Carrot,18,Sydney,Morning
Banana,66,Canberra,Morning
Carrot,88,Sydney,Morning
Fish,25,Brisbane,Morning
Banana,15,Perth,Morning
Banana,56,Perth,Morning
Tomato,97,Canberra,Afternoon
Fish,8,Canberra,Morning
Shampoo,100,Brisbane,Morning
Pie,97,Melbourne,Morning
Tomato,71,Melbourne,Afternoon
Soap,51,Sydney,Morning
Cookie,69,Melbourne,Afternoon
Carrot,46,Perth,Morning
Tomato,77,Melbourne,Morning
Orange,89,Canberra,Afternoon
Fish,79,Melbourne,Morning
Shampoo,74,Perth,Afternoon
Cookie,68,Melbourne,Morning
Fish,83,Canberra,Afternoon
Shampoo,89,Melbourne,Afternoon
Carrot,19,Sydney,Morning
Fish,22,Perth,Morning
Banana,93,Canberra,Morning
Chicken,36,Canberra,Morning
Banana,75,Brisbane,Afternoon
Carrot,52,Canberra,Morning
Orange,8,Canberra,Afternoon
Fish,30,Canberra,Afternoon
Pie,84,Melbourne,Afternoon
Banana,24,Brisbane,Morning
Cookie,35,Melbourne,Afternoon
Chicken,55,Melbourne,Afternoon
Fish,99,Canberra,Afternoon
Fish,26,Canberra,Morning
Orange,30,Brisbane,Morning
Soap,63,Perth,Afternoon
Soap,86,Canberra,Morning
Carrot,10,Brisbane,Afternoon
Fish,50,Brisbane,Morning
Chicken,29,Brisbane,Morning
Orange,37,Perth,Morning
Soap,14,Brisbane,Morning
Chicken,73,Perth,Afternoon
Orange,5,Sydney,Afternoon
Soap,26,Canberra,Morning
Pie,38,Melbourne,Morning
Shampoo,34,Melbourne,Morning
Chicken,59,Brisbane,Morning
Chicken,60,Perth,Morning
Carrot,84,Canberra,Morning
Chicken,86,Sydney,Morning
Orange,41,Brisbane,Afternoon
Pie,99,Brisbane,Morning
Fish,40,Brisbane,Afternoon
Soap,25,Sydney,Morning
Fish,39,Sydney,Afternoon
Pie,52,Melbourne,Morning
Banana,7,Perth,Afternoon
Tomato,57,Brisbane,Afternoon
Shampoo,89,Brisbane,Afternoon
Fish,34,Melbourne,Morning
Tomato,28,Sydney,Morning
Banana,57,Canberra,Afternoon
Tomato,21,Canberra,Morning
Shampoo,73,Brisbane,Morning
Cookie,17,Sydney,Afternoon
Tomato,50,Perth,Afternoon
Soap,8,Perth,Morning
Orange,92,Brisbane,Afternoon
Banana,85,Canberra,Afternoon
Cookie,18,Perth,Morning
Soap,61,Melbourne,Afternoon
Soap,90,Brisbane,Afternoon
Banana,92,Brisbane,Morning
Shampoo,92,Sydney,Morning
Carrot,19,Sydney,Afternoon
Banana,96,Brisbane,Morning
Fish,18,Melbourne,Afternoon
Banana,61,Brisbane,Morning
Carrot,7,Sydney,Afternoon
Carrot,5,Sydney,Afternoon
Pie,12,Perth,Afternoon
Shampoo,63,Brisbane,Afternoon
Banana,43,Sydney,Afternoon
Carrot,77,Brisbane,Afternoon
Chicken,91,Sydney,Afternoon
Shampoo,59,Sydney,Morning
Fish,69,Brisbane,Afternoon
Cookie,35,Brisbane,Morning
Carrot,25,Canberra,Afternoon
Orange,22,Melbourne,Afternoon
Cookie,27,Canberra,Morning
Fish,60,Sydney,Afternoon
Pie,58,Brisbane,Afternoon
Chicken,50,Canberra,Morning
Banana,8,Perth,Afternoon
Fish,26,Brisbane,Afternoon
Soap,34,Brisbane,Morning
Tomato,21,Melbourne,Afternoon
Chicken,18,Perth,Morning
Soap,5,Canberra,Morning
Shampoo,15,Sydney,Afternoon
Carrot,77,Brisbane,Morning
Shampoo,9,Melbourne,Morning
Fish,89,Sydney,Morning
Tomato,52,Sydney,Morning
Chicken,8,Brisbane,Morning
Carrot,49,Canberra,Afternoon
Carrot,99,Melbourne,Morning
Cookie,86,Sydney,Afternoon
Chicken,98,Brisbane,Morning
Pie,49,Sydney,Morning
Orange,87,Brisbane,Afternoon
Pie,65,Melbourne,Morning
Cookie,7,Brisbane,Afternoon
Soap,54,Brisbane,Afternoon
Soap,27,Melbourne,Afternoon
Pie,65,Perth,Afternoon
Pie,64,Sydney,Morning
Pie,6,Canberra,Morning
Soap,77,Sydney,Afternoon
Soap,43,Melbourne,Afternoon
Orange,55,Perth,Morning
Orange,57,Melbourne,Afternoon
Cookie,19,Perth,Afternoon
Orange,64,Perth,Morning
Orange,31,Canberra,Afternoon
Banana,11,Canberra,Afternoon
Cookie,16,Brisbane,Morning
Cookie,45,Melbourne,Afternoon
Banana,39,Sydney,Afternoon
Chicken,28,Melbourne,Afternoon
Shampoo,20,Sydney,Afternoon
Tomato,99,Melbourne,Afternoon
Soap,61,Perth,Morning
Banana,74,Perth,Afternoon
Cookie,45,Perth,Afternoon
Tomato,76,Melbourne,Morning
Pie,50,Canberra,Afternoon
Banana,78,Sydney,Afternoon
Shampoo,63,Canberra,Morning
Fish,83,Canberra,Afternoon
Orange,100,Perth,Afternoon
Pie,33,Canberra,Morning
Tomato,95,Perth,Afternoon
Fish,13,Melbourne,Afternoon
Soap,12,Melbourne,Afternoon
Pie,97,Melbourne,Morning
Cookie,63,Sydney,Morning
Shampoo,30,Canberra,Afternoon
Orange,83,Canberra,Morning
Chicken,65,Sydney,Afternoon
Orange,40,Sydney,Afternoon
Cookie,94,Brisbane,Morning
Orange,34,Canberra,Morning
Pie,10,Brisbane,Morning
Shampoo,11,Brisbane,Afternoon
Pie,63,Sydney,Morning
Cookie,15,Melbourne,Morning
Shampoo,100,Perth,Morning
Soap,5,Canberra,Morning
Carrot,100,Sydney,Afternoon
Orange,90,Brisbane,Morning
Orange,36,Perth,Morning
Fish,85,Perth,Afternoon
Carrot,13,Melbourne,Morning
Shampoo,56,Melbourne,Afternoon
Tomato,21,Brisbane,Afternoon
Soap,90,Sydney,Afternoon
Carrot,43,Perth,Afternoon
Soap,63,Perth,Afternoon
Fish,58,Sydney,Morning
Orange,80,Melbourne,Afternoon
Carrot,91,Melbourne,Morning
Cookie,81,Sydney,Afternoon
Pie,77,Brisbane,Morning
Soap,29,Canberra,Morning
