customer,age,gender,salary,shirt_size,location,marital_status,transport,education
12143,45,Male,19465,L,Perth,Married,Bicycle,PhD
12144,59,Female,15504,S,Sydney,Married,Bus,PhD
12145,35,Male,58840,L,Perth,Divorced,Bicycle,Secondary
12146,29,Male,55631,M,Sydney,Single,Train,Secondary
12147,46,Male,40900,S,Melbourne,Single,Car,Secondary
12148,32,Female,32630,M,Perth,Single,Car,Masters
12149,56,Male,23236,L,Perth,Divorced,Bicycle,Bachelor
12150,38,Male,16123,M,Brisbane,Married,Bus,Secondary
12151,42,Female,20404,M,Perth,Single,Bicycle,PhD
12152,23,Female,14772,L,Brisbane,Single,Train,Masters
12153,18,Male,94648,M,Melbourne,Single,Bicycle,Secondary
12154,39,Male,30171,L,Sydney,Single,Car,Masters
12155,38,Female,86258,M,Brisbane,Married,Car,Masters
12156,42,Male,93577,M,Brisbane,Single,Train,Bachelor
12157,39,Female,80696,L,Perth,Divorced,Train,Secondary
12158,19,Male,60180,M,Melbourne,Married,Bicycle,Bachelor
12159,24,Male,16748,M,Sydney,Married,Bus,PhD
12160,45,Male,89125,L,Perth,Single,Bicycle,Masters
12161,45,Female,83252,S,Brisbane,Married,Bus,Secondary
12162,57,Female,39583,M,Brisbane,Single,Train,Masters
12163,49,Male,18507,L,Brisbane,Divorced,Car,Secondary
12164,29,Male,71615,M,Sydney,Single,Bicycle,Masters
12165,48,Female,28059,L,Sydney,Single,Bus,PhD
12166,55,Male,34657,M,Perth,Divorced,Train,Bachelor
12167,30,Male,77874,S,Perth,Divorced,Car,Masters
12168,49,Female,25506,M,Melbourne,Divorced,Car,PhD
12169,29,Male,43890,S,Brisbane,Divorced,Bus,Secondary
12170,36,Female,47226,S,Melbourne,Married,Car,Masters
12171,42,Female,99973,S,Brisbane,Married,Car,Secondary
12172,56,Female,23366,M,Melbourne,Married,Train,PhD
12173,23,Male,95511,L,Sydney,Divorced,Bicycle,Bachelor
12174,40,Female,97799,M,Perth,Married,Bicycle,Secondary
12175,21,Female,68897,S,Brisbane,Single,Bus,Secondary
12176,31,Male,82859,S,Sydney,Divorced,Bicycle,Bachelor
12177,29,Male,93051,M,Brisbane,Married,Train,PhD
12178,43,Male,58553,L,Brisbane,Divorced,Train,PhD
12179,46,Male,49938,S,Melbourne,Divorced,Bicycle,Bachelor
12180,49,Female,82045,S,Brisbane,Single,Car,Secondary
12181,55,Male,52646,L,Brisbane,Single,Car,Masters
12182,49,Male,96936,M,Brisbane,Single,Train,Secondary
12183,27,Female,40541,S,Perth,Divorced,Car,Bachelor
12184,58,Male,90013,L,Melbourne,Single,Train,Bachelor
12185,30,Female,16590,M,Sydney,Single,Car,Secondary
12186,27,Male,64111,L,Brisbane,Divorced,Train,PhD
12187,57,Female,94883,L,Brisbane,Single,Bicycle,Secondary
12188,45,Male,44063,L,Sydney,Married,Bus,Bachelor
12189,49,Female,30711,S,Melbourne,Divorced,Bus,Bachelor
12190,23,Male,34570,M,Brisbane,Single,Train,Bachelor
12191,45,Male,66671,S,Melbourne,Married,Bus,PhD
12192,58,Female,73943,L,Perth,Married,Bicycle,Secondary
12193,56,Female,13689,S,Melbourne,Divorced,Bicycle,PhD
12194,19,Female,67459,L,Brisbane,Single,Bus,PhD
12195,33,Female,92561,S,Melbourne,Married,Train,Bachelor
12196,56,Female,47578,M,Perth,Married,Bus,Masters
12197,40,Female,54909,M,Melbourne,Single,Car,Bachelor
12198,29,Female,74539,S,Melbourne,Single,Bicycle,Secondary
12199,46,Male,78974,L,Sydney,Married,Bicycle,Bachelor
12200,52,Female,78787,S,Sydney,Married,Train,Secondary
12201,54,Male,11050,S,Brisbane,Single,Bus,Masters
12202,29,Male,77293,M,Sydney,Divorced,Train,Secondary
12203,29,Male,94468,S,Melbourne,Divorced,Bus,Masters
12204,57,Female,72927,M,Sydney,Single,Bus,Masters
12205,50,Female,41674,M,Perth,Married,Bus,PhD
12206,55,Male,16065,L,Perth,Single,Bicycle,PhD
12207,44,Male,53831,L,Brisbane,Single,Bus,PhD
12208,26,Male,29749,S,Sydney,Married,Bus,Bachelor
12209,28,Female,71155,M,Perth,Divorced,Bus,PhD
12210,33,Male,21540,M,Melbourne,Single,Bus,Secondary
12211,30,Male,49411,S,Perth,Divorced,Bicycle,PhD
12212,34,Female,47862,S,Brisbane,Divorced,Bus,Bachelor
12213,26,Female,95643,L,Melbourne,Single,Car,PhD
12214,60,Male,59759,S,Perth,Married,Train,Bachelor
12215,51,Male,10346,M,Perth,Married,Train,Masters
12216,48,Female,26153,S,Brisbane,Single,Train,Secondary
12217,37,Female,54957,M,Melbourne,Single,Bus,Masters
12218,43,Male,69684,M,Perth,Single,Bicycle,Bachelor
12219,47,Female,47670,L,Perth,Divorced,Bicycle,Masters
12220,41,Male,20579,S,Sydney,Married,Car,Secondary
12221,59,Female,61061,S,Perth,Married,Car,PhD
12222,24,Female,90790,M,Melbourne,Single,Bicycle,Secondary
12223,25,Male,56625,M,Sydney,Single,Train,Bachelor
12224,41,Female,94269,L,Sydney,Married,Bicycle,Secondary
12225,36,Male,64609,L,Sydney,Single,Car,PhD
12226,34,Female,67632,S,Sydney,Single,Bicycle,Masters
12227,60,Male,97731,L,Perth,Married,Train,Secondary
12228,18,Female,47928,L,Melbourne,Single,Car,Masters
12229,30,Female,55798,S,Sydney,Single,Train,Masters
12230,35,Male,54107,L,Brisbane,Single,Train,Secondary
12231,34,Male,63541,L,Brisbane,Single,Bus,Bachelor
12232,29,Male,19325,L,Melbourne,Single,Car,PhD
12233,51,Female,44070,S,Perth,Single,Car,PhD
12234,52,Male,72620,M,Brisbane,Single,Bus,Bachelor
12235,50,Female,20968,L,Brisbane,Married,Bicycle,Bachelor
12236,50,Female,40988,S,Perth,Single,Car,Bachelor
12237,25,Male,71441,L,Sydney,Divorced,Bus,Secondary
12238,23,Male,87977,S,Sydney,Divorced,Bus,Masters
12239,41,Female,82931,S,Sydney,Divorced,Bicycle,Masters
12240,37,Male,56169,L,Perth,Divorced,Bus,Secondary
12241,43,Male,92727,S,Perth,Married,Car,Secondary
12242,18,Male,53374,M,Sydney,Single,Bicycle,Masters
12243,30,Male,51697,L,Perth,Single,Car,PhD
12244,55,Female,41735,S,Brisbane,Divorced,Train,Bachelor
12245,40,Male,16365,M,Brisbane,Divorced,Car,Secondary
12246,21,Female,90489,L,Perth,Married,Bus,Bachelor
12247,59,Female,22270,M,Melbourne,Divorced,Bus,PhD
12248,31,Male,72217,L,Melbourne,Divorced,Train,Secondary
12249,57,Male,63951,L,Melbourne,Married,Bus,Masters
12250,48,Male,43150,S,Perth,Divorced,Train,Bachelor
12251,36,Male,16318,S,Perth,Divorced,Bus,Masters
12252,24,Female,50529,S,Perth,Single,Train,Bachelor
12253,52,Female,34351,M,Melbourne,Single,Bicycle,Secondary
12254,36,Male,73198,M,Melbourne,Single,Bicycle,Masters
12255,58,Male,95365,M,Sydney,Divorced,Bicycle,Bachelor
12256,33,Female,78992,S,Sydney,Single,Train,Masters
12257,20,Male,93597,L,Perth,Single,Bicycle,Bachelor
12258,55,Male,28093,M,Melbourne,Divorced,Bicycle,Bachelor
12259,32,Male,28221,S,Brisbane,Divorced,Bus,Masters
12260,23,Female,43170,S,Melbourne,Married,Train,Secondary
12261,47,Female,42094,L,Perth,Divorced,Train,Secondary
12262,18,Male,79296,L,Melbourne,Divorced,Train,Secondary
12263,33,Female,70020,L,Perth,Married,Car,Bachelor
12264,59,Male,50586,M,Brisbane,Single,Bicycle,Bachelor
12265,50,Female,21254,S,Melbourne,Married,Bicycle,Bachelor
12266,43,Female,50591,M,Perth,Single,Train,Bachelor
12267,45,Male,12968,M,Melbourne,Divorced,Bus,PhD
12268,55,Female,67327,M,Melbourne,Married,Bus,Masters
12269,56,Female,21857,S,Sydney,Married,Car,Secondary
12270,39,Male,22468,M,Melbourne,Married,Train,Masters
12271,21,Female,74659,M,Perth,Divorced,Bus,Secondary
12272,59,Male,11878,S,Brisbane,Divorced,Bicycle,Bachelor
12273,51,Female,65685,S,Perth,Divorced,Bicycle,Secondary
12274,28,Female,15933,S,Melbourne,Married,Car,Secondary
12275,29,Male,76787,L,Melbourne,Single,Bicycle,Bachelor
12276,41,Male,18897,L,Perth,Single,Bicycle,Bachelor
12277,54,Male,34018,S,Sydney,Single,Bus,Bachelor
12278,51,Male,89407,M,Perth,Married,Car,Masters
12279,38,Male,74504,L,Sydney,Single,Bus,Bachelor
12280,50,Male,50398,M,Melbourne,Divorced,Bus,Masters
12281,20,Female,16916,M,Sydney,Married,Bus,PhD
12282,32,Male,84778,L,Brisbane,Divorced,Bus,Secondary
12283,20,Female,57248,M,Sydney,Divorced,Car,Secondary
12284,25,Male,50780,S,Perth,Single,Bicycle,Secondary
12285,44,Female,47397,M,Melbourne,Married,Bus,Bachelor
12286,51,Female,79093,L,Sydney,Single,Train,Masters
12287,55,Female,56265,S,Sydney,Married,Train,Secondary
12288,20,Female,12425,M,Perth,Divorced,Car,Bachelor
12289,48,Male,29333,S,Perth,Single,Train,PhD
12290,31,Male,87846,M,Brisbane,Single,Bicycle,Secondary
12291,52,Male,38498,L,Perth,Married,Bus,Secondary
12292,24,Male,28812,L,Melbourne,Married,Bicycle,PhD
12293,55,Male,50314,M,Perth,Divorced,Train,PhD
12294,22,Male,20868,S,Sydney,Single,Bus,Masters
12295,30,Female,18015,L,Sydney,Single,Bus,Masters
12296,38,Female,14630,S,Brisbane,Divorced,Train,Secondary
12297,30,Female,96510,S,Melbourne,Single,Car,Secondary
12298,48,Female,65260,L,Melbourne,Married,Bicycle,Masters
12299,45,Female,82640,S,Perth,Single,Bicycle,PhD
12300,24,Female,84988,S,Sydney,Divorced,Bus,Bachelor
12301,30,Female,74670,S,Brisbane,Divorced,Car,Masters
12302,51,Female,20275,S,Sydney,Single,Bus,Secondary
12303,47,Female,64064,L,Perth,Divorced,Bicycle,Masters
12304,59,Female,80137,M,Sydney,Divorced,Train,Masters
12305,48,Male,11292,L,Melbourne,Divorced,Train,Secondary
12306,20,Male,92500,M,Melbourne,Single,Train,Secondary
12307,32,Male,38066,M,Melbourne,Divorced,Bus,Masters
12308,36,Female,89746,S,Melbourne,Single,Bicycle,Bachelor
12309,23,Female,35880,L,Brisbane,Single,Train,PhD
12310,50,Female,68554,M,Sydney,Single,Train,Secondary
12311,21,Male,91973,M,Melbourne,Married,Bus,Bachelor
12312,31,Female,29388,S,Melbourne,Married,Bicycle,Secondary
12313,31,Female,72925,L,Brisbane,Single,Train,Bachelor
12314,30,Male,58205,L,Melbourne,Divorced,Bus,Secondary
12315,36,Male,34338,L,Perth,Divorced,Car,PhD
12316,20,Male,16943,S,Brisbane,Married,Car,Bachelor
12317,24,Male,82331,M,Perth,Divorced,Bicycle,Secondary
12318,36,Male,93332,M,Brisbane,Divorced,Train,PhD
12319,56,Male,78197,S,Melbourne,Married,Train,Masters
12320,36,Female,54313,L,Perth,Divorced,Train,Masters
12321,50,Female,76148,L,Melbourne,Married,Bus,Masters
12322,44,Female,51614,M,Perth,Single,Bus,Secondary
12323,22,Male,35424,M,Melbourne,Single,Train,Masters
12324,21,Male,45626,L,Brisbane,Divorced,Car,Bachelor
12325,36,Male,27440,L,Perth,Divorced,Bus,Bachelor
12326,47,Female,61572,L,Perth,Single,Car,Masters
12327,22,Female,19552,L,Brisbane,Married,Bicycle,Masters
12328,47,Male,34618,M,Brisbane,Single,Bicycle,Bachelor
12329,49,Female,54916,M,Melbourne,Divorced,Bicycle,Bachelor
12330,22,Male,25453,S,Sydney,Divorced,Car,Secondary
12331,20,Female,39079,M,Sydney,Divorced,Bus,Secondary
12332,48,Female,63325,L,Melbourne,Married,Train,Masters
12333,22,Male,14345,M,Sydney,Married,Car,PhD
12334,28,Female,16346,L,Perth,Divorced,Train,Secondary
12335,33,Male,68371,M,Brisbane,Single,Train,Secondary
12336,45,Male,26547,M,Brisbane,Divorced,Car,Masters
12337,30,Male,43401,M,Sydney,Married,Bus,Masters
12338,37,Female,13971,L,Brisbane,Married,Bicycle,Secondary
12339,19,Female,40394,M,Perth,Divorced,Train,Masters
12340,41,Male,53538,L,Brisbane,Married,Train,Secondary
12341,34,Male,53700,L,Perth,Single,Bicycle,Masters
12342,31,Female,27039,L,Melbourne,Married,Bus,Bachelor
12343,26,Female,40732,S,Perth,Married,Car,Bachelor
12344,21,Male,26038,M,Melbourne,Divorced,Train,Bachelor
12345,58,Female,83557,S,Sydney,Married,Car,PhD
12346,36,Female,27705,L,Perth,Divorced,Train,PhD
12347,20,Female,10493,L,Perth,Married,Car,Secondary
12348,23,Female,28780,S,Melbourne,Single,Bicycle,Secondary
12349,20,Female,27327,M,Brisbane,Married,Bus,Secondary
12350,28,Female,39316,S,Perth,Single,Train,PhD
12351,38,Female,72523,M,Perth,Divorced,Bicycle,Bachelor
12352,40,Female,68834,M,Brisbane,Divorced,Train,Secondary
12353,55,Female,83299,S,Perth,Married,Car,Secondary
12354,38,Female,11395,L,Brisbane,Married,Car,PhD
12355,19,Male,85855,M,Brisbane,Divorced,Bicycle,Masters
12356,60,Male,61616,M,Perth,Single,Car,Secondary
12357,39,Female,67256,L,Brisbane,Divorced,Bicycle,PhD
12358,38,Male,77051,L,Melbourne,Divorced,Train,PhD
12359,43,Female,98054,S,Sydney,Single,Train,Masters
12360,18,Female,58010,S,Melbourne,Single,Bus,Secondary
12361,19,Male,70923,M,Brisbane,Married,Bicycle,Secondary
12362,37,Female,96536,M,Perth,Single,Train,Secondary
12363,43,Male,38514,S,Brisbane,Divorced,Car,PhD
12364,46,Male,44140,S,Melbourne,Single,Car,PhD
12365,25,Male,95658,S,Brisbane,Married,Bus,Bachelor
12366,35,Female,16356,M,Melbourne,Single,Train,Bachelor
12367,30,Male,27538,S,Sydney,Single,Bicycle,PhD
12368,41,Male,58724,L,Brisbane,Single,Train,Masters
12369,30,Male,52771,M,Perth,Divorced,Train,Secondary
12370,37,Male,44202,S,Melbourne,Married,Car,Bachelor
12371,53,Female,20036,S,Perth,Married,Train,Masters
12372,26,Male,83200,S,Brisbane,Married,Train,Secondary
12373,26,Male,47288,S,Sydney,Single,Bus,PhD
12374,33,Female,46626,S,Brisbane,Single,Train,Masters
12375,33,Male,50095,S,Perth,Single,Bus,Secondary
12376,27,Female,94004,L,Brisbane,Single,Train,PhD
12377,31,Female,79067,S,Sydney,Single,Bus,Masters
12378,33,Female,67409,M,Sydney,Single,Bicycle,PhD
12379,24,Female,14471,L,Brisbane,Divorced,Car,PhD
12380,43,Male,52686,S,Perth,Single,Bicycle,PhD
12381,33,Female,55801,L,Brisbane,Married,Bus,Secondary
12382,41,Female,58922,L,Sydney,Single,Car,PhD
12383,32,Female,54826,M,Brisbane,Married,Bus,Secondary
12384,39,Female,51512,L,Perth,Married,Bus,PhD
12385,28,Female,25913,S,Brisbane,Married,Train,Secondary
12386,48,Male,25580,L,Brisbane,Single,Train,Secondary
12387,50,Female,94073,M,Brisbane,Single,Car,Masters
12388,21,Male,92592,L,Perth,Married,Train,Masters
12389,36,Male,70781,M,Sydney,Divorced,Bus,Secondary
12390,49,Female,14669,S,Brisbane,Divorced,Bicycle,Masters
12391,25,Male,67966,M,Sydney,Single,Train,PhD
12392,18,Female,59568,M,Perth,Divorced,Bus,Masters
12393,46,Male,87231,L,Brisbane,Married,Car,PhD
12394,46,Female,21045,S,Sydney,Single,Car,Secondary
12395,50,Female,62847,M,Perth,Divorced,Car,Secondary
12396,53,Female,75539,S,Brisbane,Single,Bicycle,Bachelor
12397,39,Male,47066,S,Sydney,Single,Train,Masters
12398,43,Male,58738,S,Melbourne,Single,Train,Masters
12399,19,Female,75421,L,Perth,Single,Bus,PhD
12400,50,Male,15584,M,Melbourne,Married,Train,Secondary
12401,40,Male,57451,M,Brisbane,Married,Train,Bachelor
12402,18,Male,51979,L,Brisbane,Married,Car,PhD
12403,35,Male,32889,L,Sydney,Single,Car,Secondary
12404,52,Male,31525,M,Melbourne,Divorced,Car,PhD
12405,41,Male,78009,M,Melbourne,Single,Bicycle,PhD
12406,19,Male,99999,M,Brisbane,Single,Train,PhD
12407,34,Female,40740,L,Sydney,Single,Bus,PhD
12408,22,Male,75497,L,Perth,Married,Bicycle,Secondary
12409,57,Female,69801,S,Brisbane,Single,Bicycle,Secondary
12410,39,Male,10496,S,Brisbane,Divorced,Bicycle,Bachelor
12411,53,Male,18368,L,Brisbane,Married,Train,Secondary
12412,60,Male,28896,M,Melbourne,Divorced,Car,Masters
12413,24,Male,80483,M,Brisbane,Single,Bicycle,Bachelor
12414,22,Female,43160,M,Brisbane,Divorced,Bus,Bachelor
12415,32,Male,21190,M,Melbourne,Married,Bicycle,Secondary
12416,57,Female,33078,S,Sydney,Single,Train,PhD
12417,33,Female,84623,S,Perth,Single,Car,Secondary
12418,23,Female,67323,S,Melbourne,Divorced,Car,Masters
12419,47,Male,75850,L,Brisbane,Married,Bicycle,PhD
12420,23,Male,97392,L,Sydney,Divorced,Bus,Masters
12421,18,Female,73233,M,Perth,Married,Bicycle,Secondary
12422,48,Female,32039,S,Sydney,Married,Car,Secondary
12423,50,Male,40240,S,Sydney,Divorced,Car,Masters
12424,34,Male,87296,L,Brisbane,Single,Car,Masters
12425,37,Female,35418,M,Sydney,Divorced,Car,Bachelor
12426,38,Male,57622,M,Melbourne,Married,Train,Bachelor
12427,54,Female,24963,M,Sydney,Single,Train,Masters
12428,26,Female,56474,L,Melbourne,Single,Bus,Bachelor
12429,55,Male,42064,M,Brisbane,Single,Bicycle,Secondary
12430,36,Male,80537,S,Sydney,Married,Bicycle,Secondary
12431,36,Female,14423,L,Sydney,Married,Bicycle,PhD
12432,32,Male,17513,M,Perth,Single,Car,Bachelor
12433,58,Male,16225,S,Sydney,Single,Car,PhD
12434,28,Female,61959,S,Sydney,Married,Bus,Bachelor
12435,58,Male,49752,M,Brisbane,Single,Bicycle,Secondary
12436,39,Female,31397,L,Brisbane,Divorced,Car,PhD
12437,56,Male,12343,S,Brisbane,Married,Bus,Bachelor
12438,39,Male,24607,S,Brisbane,Married,Bus,Masters
12439,32,Female,14966,L,Perth,Married,Train,Masters
12440,51,Female,36977,L,Perth,Single,Train,Masters
12441,55,Male,28570,L,Perth,Single,Car,Masters
12442,57,Female,51005,L,Perth,Single,Bus,Bachelor
12443,51,Male,31643,S,Melbourne,Single,Bicycle,Bachelor
12444,58,Male,44911,S,Melbourne,Married,Bicycle,PhD
12445,42,Male,86000,L,Melbourne,Divorced,Bicycle,Secondary
12446,29,Female,93631,M,Sydney,Single,Bus,Masters
12447,33,Female,27680,S,Perth,Married,Train,Secondary
12448,51,Female,31598,S,Perth,Single,Car,Bachelor
12449,48,Male,46078,S,Perth,Married,Car,Secondary
12450,41,Male,29089,S,Brisbane,Divorced,Car,Masters
12451,58,Female,62579,L,Perth,Divorced,Bus,Bachelor
12452,20,Female,70614,L,Brisbane,Married,Bus,Masters
12453,32,Male,47119,L,Brisbane,Married,Bicycle,Masters
12454,33,Male,86469,L,Perth,Married,Bus,Bachelor
12455,46,Female,56331,L,Perth,Single,Bus,PhD
12456,33,Male,11058,S,Brisbane,Single,Bicycle,Bachelor
12457,47,Male,21389,M,Perth,Single,Train,Masters
12458,54,Male,20292,M,Melbourne,Married,Bicycle,Masters
12459,36,Male,48427,S,Sydney,Single,Train,Secondary
12460,22,Male,21478,L,Perth,Married,Car,Bachelor
12461,49,Female,19169,S,Melbourne,Married,Bicycle,PhD
12462,57,Female,22735,S,Melbourne,Married,Train,PhD
12463,33,Female,29676,S,Brisbane,Married,Train,Masters
12464,37,Female,38704,S,Brisbane,Married,Car,PhD
12465,18,Female,83849,M,Perth,Single,Train,Bachelor
12466,42,Male,27304,L,Sydney,Married,Train,PhD
12467,18,Female,36488,L,Perth,Divorced,Bicycle,Bachelor
12468,49,Male,70421,S,Brisbane,Divorced,Car,Secondary
12469,51,Female,11572,L,Sydney,Married,Train,Secondary
12470,31,Male,75281,S,Sydney,Married,Train,Secondary
12471,39,Female,52227,L,Brisbane,Divorced,Bus,PhD
12472,25,Male,79129,M,Brisbane,Divorced,Train,PhD
12473,56,Female,15159,S,Sydney,Single,Train,Masters
12474,56,Male,23221,L,Sydney,Divorced,Bus,PhD
12475,56,Male,42132,S,Sydney,Single,Bus,PhD
12476,25,Female,38011,S,Sydney,Divorced,Bus,Bachelor
12477,27,Male,43202,S,Perth,Married,Bus,Secondary
12478,42,Female,10011,L,Perth,Married,Train,Secondary
12479,19,Male,27826,M,Melbourne,Single,Bus,Bachelor
12480,44,Male,81298,L,Melbourne,Married,Train,PhD
12481,27,Female,50751,L,Melbourne,Married,Bicycle,Masters
12482,24,Male,40870,S,Perth,Married,Train,Masters
12483,25,Male,69936,S,Perth,Single,Train,Bachelor
12484,47,Male,40288,S,Brisbane,Divorced,Car,PhD
12485,58,Male,34480,S,Brisbane,Single,Bus,PhD
12486,25,Male,57344,M,Brisbane,Married,Bus,Masters
12487,21,Male,50393,L,Brisbane,Single,Train,Bachelor
12488,18,Female,78397,M,Melbourne,Married,Bicycle,PhD
12489,32,Male,84381,L,Perth,Divorced,Car,Bachelor
12490,53,Female,53121,L,Melbourne,Divorced,Bicycle,Bachelor
12491,47,Female,34079,S,Melbourne,Married,Bus,Masters
12492,40,Male,66515,M,Sydney,Divorced,Bus,Secondary
12493,47,Female,19480,L,Sydney,Married,Bicycle,Secondary
12494,21,Female,30030,S,Perth,Divorced,Train,PhD
12495,51,Female,54995,L,Melbourne,Single,Train,Secondary
12496,38,Female,98413,M,Perth,Single,Car,PhD
12497,42,Female,22288,S,Perth,Single,Bus,PhD
12498,30,Male,23516,S,Perth,Married,Train,Masters
12499,27,Female,47440,L,Perth,Married,Car,Bachelor
12500,23,Male,84873,S,Brisbane,Married,Train,Masters
12501,27,Female,12272,L,Sydney,Single,Bicycle,Masters
12502,33,Female,93938,M,Brisbane,Divorced,Bicycle,Secondary
12503,24,Female,89543,L,Sydney,Married,Bus,Secondary
12504,42,Female,36762,M,Brisbane,Married,Train,Masters
12505,36,Female,75805,S,Perth,Married,Train,Secondary
12506,47,Male,14536,L,Sydney,Divorced,Train,Masters
12507,37,Female,14638,M,Melbourne,Single,Bus,PhD
12508,40,Male,84129,M,Brisbane,Divorced,Bus,Bachelor
12509,35,Male,75028,M,Perth,Single,Bus,Bachelor
12510,28,Male,34287,L,Brisbane,Divorced,Car,Bachelor
12511,50,Female,74201,L,Melbourne,Married,Bus,Bachelor
12512,19,Female,48695,L,Sydney,Married,Train,Secondary
12513,31,Female,24437,S,Perth,Single,Bus,Secondary
12514,32,Female,52800,M,Perth,Divorced,Train,PhD
12515,30,Male,79545,M,Perth,Single,Bus,Secondary
12516,19,Female,11487,L,Sydney,Single,Train,Masters
12517,55,Female,44408,S,Melbourne,Married,Bus,PhD
12518,21,Female,10951,S,Sydney,Divorced,Train,PhD
12519,32,Male,14703,L,Sydney,Divorced,Bicycle,Secondary
12520,32,Female,13983,S,Melbourne,Married,Bicycle,Bachelor
12521,41,Female,28606,S,Sydney,Divorced,Train,Secondary
12522,36,Female,11939,L,Brisbane,Married,Car,Bachelor
12523,52,Male,94988,L,Sydney,Single,Bus,PhD
12524,35,Female,93237,S,Sydney,Divorced,Bus,Bachelor
12525,23,Female,20660,M,Brisbane,Divorced,Train,Bachelor
12526,41,Female,52597,S,Melbourne,Married,Bicycle,PhD
12527,30,Female,44496,S,Perth,Married,Bus,Masters
12528,42,Female,72618,L,Sydney,Divorced,Bicycle,PhD
12529,59,Female,67095,M,Melbourne,Divorced,Train,Masters
12530,24,Male,44052,L,Perth,Married,Bus,Masters
